[0.29362441784686427,0.28901851189056443,0.28006407463050859,0.29103666561354258,0.29102908079608392,0.27673660875398365,0.30300305547955386,0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309]
[0.28901851189056443,0.28006407463050859,0.29103666561354258,0.29102908079608392,0.27673660875398365,0.30300305547955386,0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379]
[0.28006407463050859,0.29103666561354258,0.29102908079608392,0.27673660875398365,0.30300305547955386,0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693]
[0.29103666561354258,0.29102908079608392,0.27673660875398365,0.30300305547955386,0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508]
[0.29102908079608392,0.27673660875398365,0.30300305547955386,0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313]
[0.27673660875398365,0.30300305547955386,0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496]
[0.30300305547955386,0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095]
[0.30659256764660159,0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952]
[0.30621605820021658,0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555]
[0.30947263195674279,0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545]
[0.32051586855729863,0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988]
[0.30941412584624628,0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988,0.34679889481499548]
[0.31945085349519309,0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988,0.34679889481499548,0.3394208785496875]
[0.32327718691798379,0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988,0.34679889481499548,0.3394208785496875,0.34451978457044619]
[0.31564842038309693,0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988,0.34679889481499548,0.3394208785496875,0.34451978457044619,0.35704303873148813]
[0.35354766578166508,0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988,0.34679889481499548,0.3394208785496875,0.34451978457044619,0.35704303873148813,0.33527950505081638]
[0.34129604967086313,0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988,0.34679889481499548,0.3394208785496875,0.34451978457044619,0.35704303873148813,0.33527950505081638,0.33245004204676626]
[0.35048142035534496,0.35487174021646095,0.34623691565911952,0.35067457770645555,0.32578286869541545,0.34351106057094988,0.34679889481499548,0.3394208785496875,0.34451978457044619,0.35704303873148813,0.33527950505081638,0.33245004204676626,0.32808532194580042]
